Text,Topic,Emotion
Hôm nay Máy chủ máy ảo VMware bị sập chán quá mn ơi,Khoa học & Công nghệ,Buồn rầu
Đang Bug mạng ảo Kathara fix cả đêm chưa xong trầm cảm :((,Khoa học & Công nghệ,Căng thẳng
Đang Chơi Return of the Disaster-Class Hero bị giật lag ping cao bực mình quá,Giải trí & Gaming,Căng thẳng
Mới làm hỏng code React tốn mớ tiền ae ạ,Khoa học & Công nghệ,Buồn rầu
Hôm nay Chuỗi thua OBS stream tụt rank thảm hại ae ạ,Giải trí & Gaming,Căng thẳng
Nay Thầy chấm viết báo cáo gắt quá,Học tập,Buồn rầu
Nay Giải được bài thực tập mạng khó nhất lớp thật sự,Học tập,Hào hứng
Vừa thắng chuỗi trận Return of the Disaster-Class Hero cảm giác yomost thật sự,Giải trí & Gaming,Hào hứng
Đang Cấu hình code React khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Vừa thắng chuỗi trận rank Kim Cương cảm giác yomost,Giải trí & Gaming,Hào hứng
Thề luôn Sáng sớm dậy ăn quán vỉa hè thấy lòng bình yên hihi,Đời sống thường ngày,Thư giãn
Tự nhiên Mới được nhận lương đi ngủ nướng thôi haha,Đời sống thường ngày,Vui vẻ
Hôm nay Làm ván rank Kim Cương cho nhẹ đầu ae ạ,Giải trí & Gaming,Thư giãn
Hôm nay Học Quản trị hệ thống khó hiểu quá chắc tạch thật sự,Học tập,Buồn rầu
Đang Hệ thống mạng ảo Kathara đang báo lỗi đỏ lòm mn ơi,Khoa học & Công nghệ,Căng thẳng
Nay Chơi Valorant bị giật lag ping cao bực mình ae ạ,Giải trí & Gaming,Căng thẳng
Vừa fix xong bug code PHP mừng rớt nước mắt hihi,Khoa học & Công nghệ,Hào hứng
Nay Chơi OBS stream bị giật lag ping cao bực mình quá,Giải trí & Gaming,Căng thẳng
"Thề luôn Cuối tháng hết tiền, phải xem phim Donghua cho qua ngày mn ơi",Đời sống thường ngày,Buồn rầu
Gặp lại bạn cũ đi ăn mì tôm cười thả ga chán,Đời sống thường ngày,Vui vẻ
Nay Được tặng món quà dạo phố vui quá ae ạ,Đời sống thường ngày,Vui vẻ
Hôm nay Giải được bài đồ án niên luận khó nhất lớp quá,Học tập,Hào hứng
"Thề luôn Cuối tháng hết tiền, phải ngủ nướng cho qua ngày mn ơi",Đời sống thường ngày,Buồn rầu
Thề luôn Bị điểm thấp bài kiểm tra bảo vệ đề tài chán chả buồn nói chán,Học tập,Buồn rầu
Học Quản trị hệ thống khó hiểu quá chắc tạch thật sự,Học tập,Buồn rầu
Đang Deadline môn cấu hình Router dí sấp mặt quá,Học tập,Căng thẳng
Hôm nay Mới được nhận lương đi chạy xe quanh Cần Thơ thôi,Đời sống thường ngày,Vui vẻ
Tự nhiên Mới làm hỏng code React tốn mớ tiền chán,Khoa học & Công nghệ,Buồn rầu
Hôm nay Mở được nhân vật xịn trong truyện Manhwa bá cháy ae ạ,Giải trí & Gaming,Hào hứng
Nay Xe hư giữa đường lúc đang uống cà phê quá,Đời sống thường ngày,Buồn rầu
Tự nhiên Đọc liền tù tì bộ Valorant cuốn quá thật sự,Giải trí & Gaming,Thư giãn
Tự nhiên Học đồ án niên luận khó hiểu quá chắc tạch mn ơi,Học tập,Buồn rầu
Cày OBS stream giải trí sau giờ học thật sự,Giải trí & Gaming,Thư giãn
Tự nhiên Mới làm hỏng code PHP tốn mớ tiền chán,Khoa học & Công nghệ,Buồn rầu
Nay Deadline môn bài tập nhóm dí sấp mặt,Học tập,Căng thẳng
Đang Học thực tập mạng khó hiểu quá chắc tạch,Học tập,Buồn rầu
"Thề luôn Cuối tháng hết tiền, phải chạy xe quanh Cần Thơ cho qua ngày thật sự",Đời sống thường ngày,Buồn rầu
Tự nhiên Vừa thắng chuỗi trận Minecraft cảm giác yomost mn ơi,Giải trí & Gaming,Hào hứng
"Rớt môn cấu hình Router rồi, buồn quá :((",Học tập,Buồn rầu
Thề luôn Ping OBS stream nhảy lên 999ms nản luôn,Giải trí & Gaming,Căng thẳng
Đang Trời mưa ngập đường không đi uống cà phê được chán quá quá,Đời sống thường ngày,Buồn rầu
Đang Deadline môn Quản trị hệ thống dí sấp mặt chán,Học tập,Căng thẳng
Đang Cuối tuần đi chạy xe quanh Cần Thơ hít thở không khí trong lành,Đời sống thường ngày,Thư giãn
Hôm nay Sáng sớm dậy nghe nhạc thấy lòng bình yên hihi,Đời sống thường ngày,Thư giãn
Tự nhiên Mới cài xong PSU 650W chạy mượt quá chán,Khoa học & Công nghệ,Hào hứng
Nay Trời mưa nằm nhà chạy xe quanh Cần Thơ là sướng nhất ae ạ,Đời sống thường ngày,Thư giãn
"Tự nhiên Hôm nay xui xẻo, lỡ làm xem phim Donghua hỏng haha",Đời sống thường ngày,Buồn rầu
Nay Cài đặt lab cho đồ án niên luận phức tạp ghê,Học tập,Căng thẳng
Thề luôn Chơi Valorant bị giật lag ping cao bực mình ae ạ,Giải trí & Gaming,Căng thẳng
Test thành công hệ thống code React ae ạ,Khoa học & Công nghệ,Hào hứng
"Đang Cuối tháng hết tiền, phải ăn mì tôm cho qua ngày mn ơi",Đời sống thường ngày,Buồn rầu
Lỡ tay xóa mất code PHP không cứu được haha,Khoa học & Công nghệ,Buồn rầu
Trời mưa ngập đường không đi xem phim Donghua được chán quá,Đời sống thường ngày,Buồn rầu
Tự nhiên Vừa fix xong bug server Linux mừng rớt nước mắt ae ạ,Khoa học & Công nghệ,Hào hứng
Nay Vừa thắng chuỗi trận OBS stream cảm giác yomost ae ạ,Giải trí & Gaming,Hào hứng
Đang Thuyết trình bảo vệ đề tài thành công rực rỡ quá,Học tập,Hào hứng
Đang Đi chơi chuột FPS với anh em cười đau bụng chán,Giải trí & Gaming,Hào hứng
Làm ván chuột FPS cho nhẹ đầu thật sự,Giải trí & Gaming,Thư giãn
Đang Trời mưa ngập đường không đi ngủ nướng được chán quá quá,Đời sống thường ngày,Buồn rầu
Hôm nay Chuỗi thua chuột FPS tụt rank thảm hại mn ơi,Giải trí & Gaming,Căng thẳng
Máy chủ CentOS bị sập chán quá ae ạ,Khoa học & Công nghệ,Buồn rầu
Thề luôn Mới được nhận lương đi uống cà phê thôi thật sự,Đời sống thường ngày,Vui vẻ
Test thành công hệ thống database Firebase,Khoa học & Công nghệ,Hào hứng
"Thề luôn Cuối tháng hết tiền, phải xem phim Donghua cho qua ngày :((",Đời sống thường ngày,Buồn rầu
Hôm nay Cuối tuần đi uống cà phê hít thở không khí trong lành haha,Đời sống thường ngày,Thư giãn
Nay Xe hư giữa đường lúc đang xem phim Donghua hihi,Đời sống thường ngày,Buồn rầu
Lỡ tay xóa mất CentOS không cứu được,Khoa học & Công nghệ,Buồn rầu
Thề luôn Làm ván Minecraft cho nhẹ đầu,Giải trí & Gaming,Thư giãn
Thề luôn Nay mới tậu server Linux dùng sướng vãi :((,Khoa học & Công nghệ,Hào hứng
Thề luôn Sáng sớm dậy ăn mì tôm thấy lòng bình yên :((,Đời sống thường ngày,Thư giãn
Tự nhiên Mới làm hỏng database Firebase tốn mớ tiền :((,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Đi chơi Valorant với anh em cười đau bụng,Giải trí & Gaming,Hào hứng
Thề luôn Trời mưa nằm nhà nghe nhạc là sướng nhất ae ạ,Đời sống thường ngày,Thư giãn
Đang Mới được nhận lương đi ngủ nướng thôi :((,Đời sống thường ngày,Vui vẻ
Nay Được tặng món quà chạy xe quanh Cần Thơ vui quá chán,Đời sống thường ngày,Vui vẻ
Tự nhiên Trời mưa nằm nhà dạo phố là sướng nhất mn ơi,Đời sống thường ngày,Thư giãn
Nay Đọc liền tù tì bộ Valorant cuốn quá :((,Giải trí & Gaming,Thư giãn
Đang Code xong chức năng mạng ảo Kathara thấy mình bá thật thật sự,Khoa học & Công nghệ,Hào hứng
Đang Thầy chấm CT179 gắt quá thật sự,Học tập,Buồn rầu
Thề luôn Thầy chấm CT179 gắt quá,Học tập,Buồn rầu
Giải được bài CT179 khó nhất lớp,Học tập,Hào hứng
"Hôm nay Hôm nay xui xẻo, lỡ làm uống cà phê hỏng ae ạ",Đời sống thường ngày,Buồn rầu
Trời mưa ngập đường không đi ăn mì tôm được chán quá thật sự,Đời sống thường ngày,Buồn rầu
Lỡ tay xóa mất server Linux không cứu được mn ơi,Khoa học & Công nghệ,Buồn rầu
"Tự nhiên Rớt môn viết báo cáo rồi, buồn quá ae ạ",Học tập,Buồn rầu
Bug server Linux fix cả đêm chưa xong trầm cảm mn ơi,Khoa học & Công nghệ,Căng thẳng
Cuối cùng cũng qua môn bảo vệ đề tài :((,Học tập,Hào hứng
Đang Máy chủ mạng ảo Kathara bị sập chán quá,Khoa học & Công nghệ,Buồn rầu
Đang Máy chủ CentOS bị sập chán quá :((,Khoa học & Công nghệ,Buồn rầu
"Thề luôn Cuối tháng hết tiền, phải ăn quán vỉa hè cho qua ngày ae ạ",Đời sống thường ngày,Buồn rầu
Tự nhiên Cài đặt lab cho bảo vệ đề tài phức tạp ghê hihi,Học tập,Căng thẳng
Tự nhiên Cài đặt lab cho viết báo cáo phức tạp ghê quá,Học tập,Căng thẳng
Hôm nay Đọc liền tù tì bộ Wuthering Waves cuốn quá chán,Giải trí & Gaming,Thư giãn
Nay Làm bài tập đồ án niên luận với team mệt mỏi quá quá,Học tập,Căng thẳng
Thề luôn Được tặng món quà nghe nhạc vui quá mn ơi,Đời sống thường ngày,Vui vẻ
Trời mưa nằm nhà ăn mì tôm là sướng nhất chán,Đời sống thường ngày,Thư giãn
Hôm nay Lỡ tay xóa mất CentOS không cứu được mn ơi,Khoa học & Công nghệ,Buồn rầu
Hôm nay trời đẹp đi nghe nhạc quá xá đã thật sự,Đời sống thường ngày,Vui vẻ
Đang Deadline môn đồ án niên luận dí sấp mặt hihi,Học tập,Căng thẳng
Hôm nay Sáng sớm dậy chạy xe quanh Cần Thơ thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
Hôm nay Mới làm hỏng PSU 650W tốn mớ tiền hihi,Khoa học & Công nghệ,Buồn rầu
Hôm nay Mới làm hỏng code React tốn mớ tiền thật sự,Khoa học & Công nghệ,Buồn rầu
Đang Cấu hình server Linux khó quá nhức hết cả đầu hihi,Khoa học & Công nghệ,Căng thẳng
Đang Cuối cùng cũng qua môn thực tập mạng :((,Học tập,Hào hứng
Mở được nhân vật xịn trong truyện Manhwa bá cháy hihi,Giải trí & Gaming,Hào hứng
Nay Máy chủ CentOS bị sập chán quá chán,Khoa học & Công nghệ,Buồn rầu
Thề luôn Mới được nhận lương đi ngủ nướng thôi ae ạ,Đời sống thường ngày,Vui vẻ
Hôm nay Hệ thống CentOS đang báo lỗi đỏ lòm :((,Khoa học & Công nghệ,Căng thẳng
Hôm nay Gặp team tạ trong Wuthering Waves ức chế thật ae ạ,Giải trí & Gaming,Căng thẳng
Nay Vừa thắng chuỗi trận chuột FPS cảm giác yomost thật sự,Giải trí & Gaming,Hào hứng
Nay Hệ thống code React đang báo lỗi đỏ lòm haha,Khoa học & Công nghệ,Căng thẳng
Nay Mở được nhân vật xịn trong rank Kim Cương bá cháy quá,Giải trí & Gaming,Hào hứng
Hôm nay Mới được nhận lương đi uống cà phê thôi :((,Đời sống thường ngày,Vui vẻ
Hôm nay Thầy chấm cấu hình Router gắt quá,Học tập,Buồn rầu
Nay Vừa fix xong bug máy ảo VMware mừng rớt nước mắt thật sự,Khoa học & Công nghệ,Hào hứng
Hôm nay Lỡ tay xóa mất Ubuntu dual boot không cứu được :((,Khoa học & Công nghệ,Buồn rầu
Đang Cuối tuần ngồi chơi truyện Manhwa chill chill quá,Giải trí & Gaming,Thư giãn
Hôm nay Làm bài tập CT179 với team mệt mỏi quá hihi,Học tập,Căng thẳng
"Tự nhiên Rớt môn Quản trị hệ thống rồi, buồn quá hihi",Học tập,Buồn rầu
Mai thi môn đồ án niên luận mà chưa chữ nào vào đầu,Học tập,Căng thẳng
Hôm nay Ping Minecraft nhảy lên 999ms nản luôn ae ạ,Giải trí & Gaming,Căng thẳng
Thuyết trình cấu hình Router thành công rực rỡ hihi,Học tập,Hào hứng
"Hôm nay Hôm nay xui xẻo, lỡ làm dạo phố hỏng thật sự",Đời sống thường ngày,Buồn rầu
Pha ly cà phê ngồi nghe nhạc ngắm phố phường,Đời sống thường ngày,Thư giãn
Hôm nay Gặp lại bạn cũ đi chạy xe quanh Cần Thơ cười thả ga quá,Đời sống thường ngày,Vui vẻ
Mở được nhân vật xịn trong chuột FPS bá cháy :((,Giải trí & Gaming,Hào hứng
Đang Mai thi môn đồ án niên luận mà chưa chữ nào vào đầu haha,Học tập,Căng thẳng
Thề luôn Gánh team còng lưng trong truyện Manhwa haha,Giải trí & Gaming,Hào hứng
Thề luôn Vừa thắng chuỗi trận OBS stream cảm giác yomost quá,Giải trí & Gaming,Hào hứng
Lỡ tay xóa mất code React không cứu được :((,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Mới làm hỏng Ubuntu dual boot tốn mớ tiền mn ơi,Khoa học & Công nghệ,Buồn rầu
Thề luôn Mai thi môn Quản trị hệ thống mà chưa chữ nào vào đầu haha,Học tập,Căng thẳng
Tự nhiên Thuyết trình bảo vệ đề tài thành công rực rỡ haha,Học tập,Hào hứng
Thầy chấm viết báo cáo gắt quá haha,Học tập,Buồn rầu
Giải được bài CT179 khó nhất lớp mn ơi,Học tập,Hào hứng
Làm bài tập đồ án niên luận với team mệt mỏi quá mn ơi,Học tập,Căng thẳng
Tự nhiên Đọc liền tù tì bộ chuột FPS cuốn quá :((,Giải trí & Gaming,Thư giãn
Thề luôn Cấu hình máy ảo VMware khó quá nhức hết cả đầu,Khoa học & Công nghệ,Căng thẳng
Hôm nay Cày Wuthering Waves giải trí sau giờ học :((,Giải trí & Gaming,Thư giãn
Nay Cuối tuần ngồi chơi rank Kim Cương chill chill chán,Giải trí & Gaming,Thư giãn
Thầy chấm CT179 gắt quá ae ạ,Học tập,Buồn rầu
Học cấu hình Router khó hiểu quá chắc tạch ae ạ,Học tập,Buồn rầu
Tự nhiên Cuối cùng cũng qua môn bài tập nhóm :((,Học tập,Hào hứng
Thề luôn Xe hư giữa đường lúc đang ăn mì tôm chán,Đời sống thường ngày,Buồn rầu
Thề luôn Test thành công hệ thống Ubuntu dual boot ae ạ,Khoa học & Công nghệ,Hào hứng
Thề luôn Thuyết trình bài tập nhóm thành công rực rỡ quá,Học tập,Hào hứng
Đang Lỡ tay xóa mất mạng ảo Kathara không cứu được thật sự,Khoa học & Công nghệ,Buồn rầu
Đang Hôm nay trời đẹp đi nghe nhạc quá xá đã quá,Đời sống thường ngày,Vui vẻ
Mới được nhận lương đi uống cà phê thôi hihi,Đời sống thường ngày,Vui vẻ
"Tự nhiên Hôm nay xui xẻo, lỡ làm ngủ nướng hỏng mn ơi",Đời sống thường ngày,Buồn rầu
Hôm nay Thầy chấm thực tập mạng gắt quá haha,Học tập,Buồn rầu
Sáng sớm dậy uống cà phê thấy lòng bình yên quá,Đời sống thường ngày,Thư giãn
Thề luôn Bị điểm thấp bài kiểm tra thực tập mạng chán chả buồn nói thật sự,Học tập,Buồn rầu
Đang Cuối cùng cũng qua môn Quản trị hệ thống haha,Học tập,Hào hứng
Hôm nay Làm ván truyện Manhwa cho nhẹ đầu chán,Giải trí & Gaming,Thư giãn
Nay Được tặng món quà ngủ nướng vui quá haha,Đời sống thường ngày,Vui vẻ
Đang Gánh team còng lưng trong truyện Manhwa thật sự,Giải trí & Gaming,Hào hứng
Thề luôn Deadline môn Quản trị hệ thống dí sấp mặt :((,Học tập,Căng thẳng
Đang Cuối tuần đi ăn quán vỉa hè hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
