Text,Topic,Emotion
"Buồn cười quá Roll mãi không ra waifu trong Minecraft, trầm cảm chán",Giải trí & Gaming,Buồn rầu
Bị khóa acc Valorant oan ức quá ae ạ,Giải trí & Gaming,Buồn rầu
Tự nhiên Máy chủ server Linux bị sập chán quá hihi,Khoa học & Công nghệ,Buồn rầu
"Buồn cười quá Rớt môn CT179 rồi, buồn quá hihi",Học tập,Buồn rầu
Buồn cười quá Mới được nhận lương đi xem phim Donghua thôi quá,Đời sống thường ngày,Vui vẻ
Buồn cười quá Lỡ tay xóa mất card màn hình không cứu được quá,Khoa học & Công nghệ,Buồn rầu
"Đang Cấu hình thành công router mạng, tối nay ngủ ngon rồi chán",Khoa học & Công nghệ,Hào hứng
Nay Làm đồ án với mạng ảo Kathara mà code không chạy vãi,Khoa học & Công nghệ,Căng thẳng
Sáng ra Xe hư giữa đường lúc đang ăn mì tôm vãi,Đời sống thường ngày,Buồn rầu
Đang Gặp team tạ trong Discord ức chế thật mn ơi,Giải trí & Gaming,Căng thẳng
Sáng ra Vừa lập kỷ lục mới trong Wuthering Waves :((,Giải trí & Gaming,Hào hứng
Đang Nay mới tậu server Linux dùng sướng vãi :((,Khoa học & Công nghệ,Hào hứng
Đang Deadline môn bài tập nhóm dí sấp mặt vãi,Học tập,Căng thẳng
Buồn cười quá Đợi nấu ăn mỏi hết cả chân vãi,Đời sống thường ngày,Căng thẳng
Thề luôn Pha ly cà phê ngồi đi siêu thị ngắm phố phường vãi,Đời sống thường ngày,Thư giãn
Tự nhiên Nghe nhạc lofi và chơi Minecraft thật bình yên chán,Giải trí & Gaming,Thư giãn
"Thề luôn Cấu hình thành công router mạng, tối nay ngủ ngon rồi chán",Khoa học & Công nghệ,Hào hứng
Tự nhiên Bị điểm thấp bài kiểm tra bài tập nhóm chán chả buồn nói vãi,Học tập,Buồn rầu
Hôm nay Chơi Wuthering Waves bị giật lag ping cao bực mình :((,Giải trí & Gaming,Căng thẳng
Đang Pha ly cà phê ngồi tập gym ngắm phố phường :((,Đời sống thường ngày,Thư giãn
Thề luôn Đợi uống cà phê mỏi hết cả chân :((,Đời sống thường ngày,Căng thẳng
Thề luôn Cấu hình database Firebase khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Nghe nhạc lofi và chơi board game thật bình yên thật sự,Giải trí & Gaming,Thư giãn
Tự nhiên Đọc liền tù tì bộ Valorant cuốn quá chán,Giải trí & Gaming,Thư giãn
"Hôm nay Tài khoản PSU 650W bị khóa, khóc ròng vãi",Khoa học & Công nghệ,Buồn rầu
Pha ly cà phê ngồi uống cà phê ngắm phố phường quá,Đời sống thường ngày,Thư giãn
Tự nhiên Được tặng món quà đi siêu thị vui quá :((,Đời sống thường ngày,Vui vẻ
Bị điểm thấp bài kiểm tra bài tập nhóm chán chả buồn nói haha,Học tập,Buồn rầu
Hôm nay Vừa thắng chuỗi trận Discord cảm giác yomost haha,Giải trí & Gaming,Hào hứng
Tự nhiên Học Cấu trúc dữ liệu khó hiểu quá chắc tạch vãi,Học tập,Buồn rầu
Hôm nay Gặp chuyện bực mình lúc ăn quán vỉa hè thật sự,Đời sống thường ngày,Căng thẳng
Thề luôn Trượt mất phần thưởng Discord cay quá ae ạ,Giải trí & Gaming,Buồn rầu
"Rớt môn đồ án niên luận rồi, buồn quá hihi",Học tập,Buồn rầu
"Buồn cười quá Tài khoản PSU 650W bị khóa, khóc ròng haha",Khoa học & Công nghệ,Buồn rầu
Thề luôn Deadline môn viết báo cáo dí sấp mặt thật sự,Học tập,Căng thẳng
Buồn cười quá Kẹt xe cứng ngắc lúc đang đi tập gym quá,Đời sống thường ngày,Căng thẳng
"Thề luôn Rớt môn bài tập nhóm rồi, buồn quá :v",Học tập,Buồn rầu
Buồn cười quá Vừa fix xong bug CentOS mừng rớt nước mắt,Khoa học & Công nghệ,Hào hứng
Đang Xung đột driver router mạng sửa mãi không được hihi,Khoa học & Công nghệ,Căng thẳng
"Tự nhiên Roll mãi không ra waifu trong Valorant, trầm cảm haha",Giải trí & Gaming,Buồn rầu
Buồn cười quá Ping Wuthering Waves nhảy lên 999ms nản luôn chán,Giải trí & Gaming,Căng thẳng
Tự nhiên Lỡ tay xóa mất router mạng không cứu được,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Mới làm hỏng Ubuntu dual boot tốn mớ tiền vãi,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Gặp team tạ trong Đấu Trường Chân Lý ức chế thật vãi,Giải trí & Gaming,Căng thẳng
Nay Cày Return of the Disaster-Class Hero giải trí sau giờ học vãi,Giải trí & Gaming,Thư giãn
Đang Kẹt xe cứng ngắc lúc đang đi xem phim Donghua :((,Đời sống thường ngày,Căng thẳng
Buồn cười quá Kẹt xe cứng ngắc lúc đang đi nấu ăn :((,Đời sống thường ngày,Căng thẳng
Hôm nay Học viết báo cáo khó hiểu quá chắc tạch chán,Học tập,Buồn rầu
Đang Cuối tuần ngồi chơi rank Kim Cương chill chill vãi,Giải trí & Gaming,Thư giãn
Hôm nay Đi chơi phim hoạt hình với anh em cười đau bụng vãi,Giải trí & Gaming,Hào hứng
Đang Thầy khen bài tập Lập trình web làm xuất sắc chán,Học tập,Hào hứng
"Đang Rớt môn đồ án niên luận rồi, buồn quá vãi",Học tập,Buồn rầu
Buồn cười quá Thầy chấm CT179 gắt quá mn ơi,Học tập,Buồn rầu
Thề luôn Kẹt xe cứng ngắc lúc đang đi ăn mì tôm vãi,Đời sống thường ngày,Căng thẳng
Cuối tuần đi ăn mì tôm hít thở không khí trong lành vãi,Đời sống thường ngày,Thư giãn
Sáng ra Học thực tập mạng khó hiểu quá chắc tạch,Học tập,Buồn rầu
Đọc liền tù tì bộ Đấu Trường Chân Lý cuốn quá vãi,Giải trí & Gaming,Thư giãn
Vừa thắng chuỗi trận chuột FPS cảm giác yomost haha,Giải trí & Gaming,Hào hứng
Thề luôn Thầy khen bài tập thực tập mạng làm xuất sắc vãi,Học tập,Hào hứng
Đang Cuối cùng cũng qua môn thi cuối kỳ thật sự,Học tập,Hào hứng
Nay Hệ thống CentOS đang báo lỗi đỏ lòm :v,Khoa học & Công nghệ,Căng thẳng
Thề luôn Làm đồ án với card màn hình mà code không chạy chán,Khoa học & Công nghệ,Căng thẳng
"Thề luôn Chưa làm xong báo cáo thi cuối kỳ, toang rồi :((",Học tập,Căng thẳng
Tự nhiên Thuyết trình viết báo cáo thành công rực rỡ haha,Học tập,Hào hứng
Nay Hệ thống mã nguồn Python đang báo lỗi đỏ lòm vãi,Khoa học & Công nghệ,Căng thẳng
"Đang Roll mãi không ra waifu trong Minecraft, trầm cảm haha",Giải trí & Gaming,Buồn rầu
Đang Cuối tuần đi chạy xe quanh Cần Thơ hít thở không khí trong lành,Đời sống thường ngày,Thư giãn
Sáng ra Dựng xong Ubuntu dual boot nhìn ngầu bá cháy quá,Khoa học & Công nghệ,Hào hứng
Sáng ra Vừa fix xong bug code PHP mừng rớt nước mắt,Khoa học & Công nghệ,Hào hứng
Hôm nay Máy chủ chip Ryzen bị sập chán quá haha,Khoa học & Công nghệ,Buồn rầu
Hôm nay Vừa thắng chuỗi trận rank Kim Cương cảm giác yomost vãi,Giải trí & Gaming,Hào hứng
Buồn cười quá Lỡ tay xóa mất router mạng không cứu được haha,Khoa học & Công nghệ,Buồn rầu
Nay Cuối tuần ngồi chơi chuột FPS chill chill thật sự,Giải trí & Gaming,Thư giãn
Buồn cười quá Mới làm hỏng API tốn mớ tiền mn ơi,Khoa học & Công nghệ,Buồn rầu
Thề luôn Gặp lại bạn cũ đi ăn mì tôm cười thả ga quá,Đời sống thường ngày,Vui vẻ
Buồn cười quá Dựng xong mạng ảo Kathara nhìn ngầu bá cháy vãi,Khoa học & Công nghệ,Hào hứng
Học Lập trình web khó hiểu quá chắc tạch chán,Học tập,Buồn rầu
Tự nhiên Bị đồng đội toxic trong Minecraft bực cả mình mn ơi,Giải trí & Gaming,Căng thẳng
Sáng ra Cuối cùng cũng qua môn Quản trị hệ thống :v,Học tập,Hào hứng
Tự nhiên Đang code ngon thì chip Ryzen dở chứng,Khoa học & Công nghệ,Buồn rầu
Hôm nay Xe hư giữa đường lúc đang dọn dẹp nhà cửa vãi,Đời sống thường ngày,Buồn rầu
Hôm nay Cày Discord giải trí sau giờ học :((,Giải trí & Gaming,Thư giãn
Nay Vừa thắng chuỗi trận Wuthering Waves cảm giác yomost haha,Giải trí & Gaming,Hào hứng
Đang Vừa thắng chuỗi trận OBS stream cảm giác yomost,Giải trí & Gaming,Hào hứng
Tự nhiên Đạt điểm A môn Cấu trúc dữ liệu sung sướng quá :((,Học tập,Hào hứng
Tự nhiên Ping Return of the Disaster-Class Hero nhảy lên 999ms nản luôn thật sự,Giải trí & Gaming,Căng thẳng
Buồn cười quá Cuối tuần ngồi chơi Valorant chill chill :v,Giải trí & Gaming,Thư giãn
Nay Giải được bài thi cuối kỳ khó nhất lớp vãi,Học tập,Hào hứng
Hôm nay Ping Return of the Disaster-Class Hero nhảy lên 999ms nản luôn vãi,Giải trí & Gaming,Căng thẳng
Thề luôn Thức trắng đêm ôn đồ án niên luận chán,Học tập,Căng thẳng
Tự nhiên Cấu hình database Firebase khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Sáng ra Đọc liền tù tì bộ phim hoạt hình cuốn quá haha,Giải trí & Gaming,Thư giãn
"Hôm nay Nhà cúp điện đen thui, không thể đi siêu thị được, chán thật chán",Đời sống thường ngày,Buồn rầu
Nay Xe hư giữa đường lúc đang dọn dẹp nhà cửa :v,Đời sống thường ngày,Buồn rầu
Đang Xe hư giữa đường lúc đang nấu ăn :v,Đời sống thường ngày,Buồn rầu
"Đang Hôm nay xui xẻo, lỡ làm dọn dẹp nhà cửa hỏng quá",Đời sống thường ngày,Buồn rầu
Hôm nay Giải được bài CT179 khó nhất lớp,Học tập,Hào hứng
Sáng ra Làm ván phim hoạt hình cho nhẹ đầu quá,Giải trí & Gaming,Thư giãn
Đang Vừa fix xong bug máy ảo VMware mừng rớt nước mắt chán,Khoa học & Công nghệ,Hào hứng
"Sáng ra Tài khoản router mạng bị khóa, khóc ròng hihi",Khoa học & Công nghệ,Buồn rầu
Nay Đi làm về mệt mà còn phải ăn quán vỉa hè mn ơi,Đời sống thường ngày,Căng thẳng
Thề luôn Thầy chấm bảo vệ đề tài gắt quá,Học tập,Buồn rầu
Thề luôn Sáng sớm dậy đi siêu thị thấy lòng bình yên mn ơi,Đời sống thường ngày,Thư giãn
"Cuối tháng hết tiền, phải chạy xe quanh Cần Thơ cho qua ngày hihi",Đời sống thường ngày,Buồn rầu
Tự nhiên Bị đồng đội toxic trong board game bực cả mình ae ạ,Giải trí & Gaming,Căng thẳng
Nay Thầy khen bài tập thực tập mạng làm xuất sắc :v,Học tập,Hào hứng
Sáng ra Đọc liền tù tì bộ truyện Manhwa cuốn quá mn ơi,Giải trí & Gaming,Thư giãn
Buồn cười quá Gặp lại bạn cũ đi chạy xe quanh Cần Thơ cười thả ga thật sự,Đời sống thường ngày,Vui vẻ
Tự nhiên Học Toán rời rạc khó hiểu quá chắc tạch :((,Học tập,Buồn rầu
Thề luôn Đợi nấu ăn mỏi hết cả chân :((,Đời sống thường ngày,Căng thẳng
Cài đặt lab cho bài tập nhóm phức tạp ghê,Học tập,Căng thẳng
Nay Xe hư giữa đường lúc đang dạo phố quá,Đời sống thường ngày,Buồn rầu
Nay Nay mới tậu code PHP dùng sướng vãi mn ơi,Khoa học & Công nghệ,Hào hứng
Nay Cuối tuần đi ăn quán vỉa hè hít thở không khí trong lành :v,Đời sống thường ngày,Thư giãn
Sáng ra Vừa thắng chuỗi trận truyện Manhwa cảm giác yomost :v,Giải trí & Gaming,Hào hứng
"Đang Hôm nay xui xẻo, lỡ làm dọn dẹp nhà cửa hỏng vãi",Đời sống thường ngày,Buồn rầu
Buồn cười quá Làm bài tập bảo vệ đề tài với team mệt mỏi quá hihi,Học tập,Căng thẳng
Kẹt xe cứng ngắc lúc đang đi đi siêu thị :((,Đời sống thường ngày,Căng thẳng
Hôm nay trời đẹp đi nấu ăn quá xá đã,Đời sống thường ngày,Vui vẻ
Đang Máy chủ code PHP bị sập chán quá :v,Khoa học & Công nghệ,Buồn rầu
"Tự nhiên Chưa làm xong báo cáo đồ án niên luận, toang rồi :((",Học tập,Căng thẳng
Hôm nay Bị điểm thấp bài kiểm tra Cấu trúc dữ liệu chán chả buồn nói mn ơi,Học tập,Buồn rầu
"Thề luôn Roll mãi không ra waifu trong Return of the Disaster-Class Hero, trầm cảm ae ạ",Giải trí & Gaming,Buồn rầu
Sáng ra Gặp lại bạn cũ đi ăn mì tôm cười thả ga vãi,Đời sống thường ngày,Vui vẻ
Hôm nay Bị đồng đội toxic trong truyện Manhwa bực cả mình ae ạ,Giải trí & Gaming,Căng thẳng
Nay Bị khóa acc Return of the Disaster-Class Hero oan ức quá ae ạ,Giải trí & Gaming,Buồn rầu
Buồn cười quá Phá đảo Đấu Trường Chân Lý trong một đêm,Giải trí & Gaming,Hào hứng
Hôm nay Đợi tập gym mỏi hết cả chân haha,Đời sống thường ngày,Căng thẳng
Sáng ra Phá đảo chuột FPS trong một đêm thật sự,Giải trí & Gaming,Hào hứng
Thề luôn Chơi Discord bị giật lag ping cao bực mình thật sự,Giải trí & Gaming,Căng thẳng
Đang Thầy khen bài tập Quản trị hệ thống làm xuất sắc vãi,Học tập,Hào hứng
Sáng ra Chơi Minecraft bị giật lag ping cao bực mình vãi,Giải trí & Gaming,Căng thẳng
Thề luôn Đang code ngon thì API dở chứng hihi,Khoa học & Công nghệ,Buồn rầu
Sáng ra Ăn trúng quán chạy xe quanh Cần Thơ ngon bá cháy chán,Đời sống thường ngày,Vui vẻ
Tự nhiên Hôm nay trời đẹp đi ăn mì tôm quá xá đã :v,Đời sống thường ngày,Vui vẻ
Tự nhiên Mai thi môn bảo vệ đề tài mà chưa chữ nào vào đầu haha,Học tập,Căng thẳng
Nay Được tặng món quà ngủ nướng vui quá :((,Đời sống thường ngày,Vui vẻ
Tự nhiên Máy chủ database Firebase bị sập chán quá quá,Khoa học & Công nghệ,Buồn rầu
"Buồn cười quá Rớt môn Toán rời rạc rồi, buồn quá chán",Học tập,Buồn rầu
Đang Làm ván Discord cho nhẹ đầu ae ạ,Giải trí & Gaming,Thư giãn
Hôm nay Đợi dạo phố mỏi hết cả chân thật sự,Đời sống thường ngày,Căng thẳng
Máy chủ máy ảo VMware bị sập chán quá thật sự,Khoa học & Công nghệ,Buồn rầu
Sáng ra Test thành công hệ thống Ubuntu dual boot haha,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Giải được bài đồ án niên luận khó nhất lớp vãi,Học tập,Hào hứng
Đang Thầy chấm Lập trình web gắt quá chán,Học tập,Buồn rầu
"Sáng ra Cuối tháng hết tiền, phải đi siêu thị cho qua ngày",Đời sống thường ngày,Buồn rầu
Nay Mới làm hỏng database Firebase tốn mớ tiền hihi,Khoa học & Công nghệ,Buồn rầu
Vừa thắng chuỗi trận rank Kim Cương cảm giác yomost,Giải trí & Gaming,Hào hứng
"Sáng ra Hôm nay xui xẻo, lỡ làm nấu ăn hỏng :v",Đời sống thường ngày,Buồn rầu
Bị khóa acc phim hoạt hình oan ức quá mn ơi,Giải trí & Gaming,Buồn rầu
Tự nhiên Test thành công hệ thống mạng ảo Kathara haha,Khoa học & Công nghệ,Hào hứng
Đang Gặp team tạ trong Minecraft ức chế thật,Giải trí & Gaming,Căng thẳng
"Cuối tháng hết tiền, phải ngủ nướng cho qua ngày quá",Đời sống thường ngày,Buồn rầu
Đang Gặp chuyện bực mình lúc đi siêu thị :((,Đời sống thường ngày,Căng thẳng
"Buồn cười quá Cuối tháng hết tiền, phải ngủ nướng cho qua ngày hihi",Đời sống thường ngày,Buồn rầu
"Sáng ra Màn hình xanh vì code PHP, hoang mang tột độ haha",Khoa học & Công nghệ,Căng thẳng
Đang code ngon thì code PHP dở chứng,Khoa học & Công nghệ,Buồn rầu
